Id,PostTypeId,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
112506,1,7/8/2022 10:15,1,29,<machine-learning><nlp><named-entity-recognition><markov-hidden-model><entity-linking>,0,
112507,1,7/8/2022 10:41,1,45,<deep-learning><image-classification><convolutional-neural-network>,1,
112511,1,7/8/2022 12:14,0,38,<neural-network><dataset><siamese-networks>,0,
112514,1,7/8/2022 13:21,0,25,<machine-learning><optimization>,0,
112516,1,7/8/2022 13:51,0,10,<convolutional-neural-network><image-recognition>,0,
112517,1,7/8/2022 14:16,0,27,<optimization><hyperparameter-tuning>,0,
112519,1,7/8/2022 15:14,0,8,<inceptionresnetv2>,0,
112520,1,7/8/2022 16:01,0,12,<python><pandas><dataframe>,1,
112524,1,7/8/2022 17:26,1,28,<machine-learning><classification><r><machine-learning-model><xgboost>,0,
112525,1,7/8/2022 17:48,0,29,<deep-learning><cnn><backpropagation><masking>,0,
112526,1,7/8/2022 21:07,0,145,<python><keras><tensorflow><activation-function>,0,
112527,1,7/8/2022 22:42,1,22,<lstm>,0,
112529,1,7/9/2022 0:36,0,12,<deep-learning><computer-vision><feature-extraction><image-recognition><image-segmentation>,0,
112530,1,7/9/2022 3:19,0,22,<machine-learning><bayesian>,0,
112532,1,7/9/2022 10:35,1,32,<machine-learning><predictive-modeling><xgboost><feature-engineering>,1,
112534,1,7/9/2022 15:34,1,36,<r>,0,
112536,1,7/9/2022 16:38,2,61,<machine-learning><deep-learning><neural-network>,1,
112537,1,7/9/2022 17:41,0,47,<machine-learning><python><time-series><predictive-modeling><marketing>,1,
112539,1,7/9/2022 19:20,0,16,<python><data-analysis><web-scraping>,0,
112540,1,7/9/2022 22:00,0,457,<python><nlp><random-forest><pipelines><shap>,1,
112542,1,7/10/2022 7:25,0,28,<image-classification><multilabel-classification><bias><linear-algebra><matrix>,1,
112543,1,7/10/2022 8:26,0,53,<tensorflow><convolutional-neural-network><backpropagation><linear-algebra>,0,
112544,1,7/10/2022 8:29,1,25,<indexing><search-engine><elastic-search>,0,
112545,1,7/10/2022 9:28,0,9,<dataset><data-mining><geospatial>,0,
112547,1,7/10/2022 11:57,0,7,<machine-learning><classification><machine-learning-model><optimization>,0,
112549,1,7/10/2022 12:59,0,17,<deep-learning><neural-network><regression><predictive-modeling>,0,
112553,1,7/10/2022 16:07,0,41,<probability><distribution>,0,
112556,1,7/10/2022 19:17,1,60,<rnn><word-embeddings><bert><text-generation>,1,
112559,1,7/11/2022 3:34,0,72,<machine-learning><deep-learning><reinforcement-learning>,1,
112560,1,7/11/2022 6:12,0,55,<machine-learning><decision-trees>,1,
112562,1,7/11/2022 7:00,0,107,<python><lightgbm><gbm><feature-importances>,0,
112563,1,7/11/2022 8:24,1,416,<optimization><scipy><gaussian><parameter-estimation><multivariate-distribution>,1,
112564,1,7/11/2022 9:15,0,36,<data><data-table><data-product>,1,
112565,1,7/11/2022 9:16,0,14,<python><time-series><forecasting><forecast><predict>,0,
112566,1,7/11/2022 10:29,0,13,<machine-learning><keras><lstm>,0,
112569,1,7/11/2022 13:37,0,95,<machine-learning><neural-network><loss-function>,0,
112573,1,7/11/2022 16:24,0,10,<machine-learning><scikit-learn><anomaly-detection>,0,
112575,1,7/11/2022 16:51,0,80,<neural-network><gradient-descent><backpropagation><gradient><derivation>,0,
112576,1,7/11/2022 17:28,0,77,<classification><logistic-regression><accuracy><overfitting><mlp>,1,
112577,1,7/11/2022 17:38,1,31,<machine-learning><python><neural-network><keras>,0,
112578,1,7/11/2022 20:26,0,19,<nlp><ai>,0,
112580,1,7/12/2022 4:00,0,19,<machine-learning><keras><rnn><cross-validation>,0,
112583,1,7/12/2022 7:21,0,22,<dataset><state-of-the-art><relational-dbms><best-practice>,0,
112584,1,7/12/2022 7:39,0,10,<dataset><histogram>,0,
112586,1,7/12/2022 9:48,0,45,<time-series><lstm>,0,
112589,1,7/12/2022 13:02,1,37,<object-detection><yolo><object-recognition>,1,
112590,1,7/12/2022 13:27,0,43,<python><keras><tensorflow><dataset>,0,
112591,1,7/12/2022 13:34,0,10,<deep-learning><computer-vision>,0,
112592,1,7/12/2022 13:49,0,36,<python><scikit-learn><regression><ensemble-modeling>,1,
112594,1,7/12/2022 18:50,0,13,<model-selection>,0,
112596,1,7/12/2022 19:54,1,19,<clustering><recommender-system><unsupervised-learning>,1,
112597,1,7/12/2022 21:15,0,6,<normalization>,0,
112598,1,7/12/2022 21:18,1,1128,<deep-learning><nlp><feature-selection>,1,
112599,1,7/12/2022 23:21,0,20,<python><data-mining><data><preprocessing>,0,
112600,1,7/12/2022 23:58,2,64,<data-science-model><data-wrangling>,0,
112601,1,7/13/2022 5:40,0,17,<optimization><algorithms><graphs><geospatial>,0,
112602,1,7/13/2022 6:57,0,34,<optimization>,0,
112604,1,7/13/2022 8:53,0,12,<machine-learning><machine-learning-model><computer-vision><object-detection><text>,0,
112606,1,7/13/2022 10:05,0,49,<deep-learning><tensorflow><time-series><lstm><loss-function>,0,
112607,1,7/13/2022 11:09,3,251,<scikit-learn><pandas>,1,
112609,1,7/13/2022 11:52,0,18,<machine-learning><deep-learning><ai>,0,
112610,1,7/13/2022 12:57,1,31,<xgboost>,0,
112611,1,7/13/2022 13:37,2,154,<machine-learning><random-forest><decision-trees><xgboost><ensemble-modeling>,2,
112618,1,7/13/2022 16:26,0,10,<regression><linear-regression><numerical>,0,
112619,1,7/13/2022 17:13,0,62,<statistics><python-3.x><causalimpact>,0,
112622,1,7/13/2022 19:47,0,27,<reinforcement-learning><policy-gradients>,1,
112623,1,7/13/2022 20:34,0,26,<python><pandas>,0,
112624,1,7/13/2022 20:56,1,17,<deep-learning><neural-network><knowledge-distillation>,0,
112626,1,7/13/2022 21:24,0,31,<scikit-learn><supervised-learning><transformer><pipelines>,1,
112627,1,7/13/2022 22:53,0,77,<machine-learning><python><clustering><similarity><vector-space-models>,0,
112628,1,7/14/2022 4:04,0,25,<deep-learning><nlp>,0,
112630,1,7/14/2022 5:47,0,22,<machine-learning><python><scikit-learn><random-forest><training>,0,
112631,1,7/14/2022 6:44,0,17,<r><dataframe><matrix>,0,
112632,1,7/14/2022 7:35,1,22,<machine-learning><lstm>,1,
112633,1,7/14/2022 7:44,0,30,<dataset><recommender-system>,1,
112637,1,7/14/2022 9:00,0,104,<deep-learning><neural-network><training><loss-function><activation-function>,1,
112638,1,7/14/2022 10:00,0,72,<keras><tensorflow>,0,
112639,1,7/14/2022 11:03,0,11,<data-cleaning><aws><exploratory-factor-analysis>,0,
112640,1,7/14/2022 11:31,2,75,<python><clustering><unsupervised-learning><categorical-data>,1,
112641,1,7/14/2022 12:51,0,12,<tensorflow><gradient>,0,
112642,1,7/14/2022 12:54,2,209,<scikit-learn><xgboost>,1,
112643,1,7/14/2022 13:11,0,4,<python><lstm><rnn><gru><recurrent-neural-network>,0,
112644,1,7/14/2022 13:24,0,14,<machine-learning><image-recognition><image-preprocessing><azure-ml>,0,
112649,1,7/14/2022 15:10,0,10,<classification><clustering><model-selection>,0,
112653,1,7/14/2022 15:39,0,16,<word-embeddings><stanford-nlp>,1,
112658,1,7/14/2022 18:16,1,67,<graphviz>,2,
112661,1,7/14/2022 20:55,1,13,<semi-supervised-learning><vae>,0,
112663,1,7/14/2022 21:25,0,13,<normalization><image-preprocessing>,0,
112665,1,7/14/2022 22:00,2,180,<machine-learning><scikit-learn><binary-classification>,2,
112666,1,7/14/2022 22:17,1,37,<machine-learning><ai><parsing><google-cloud>,0,
112667,1,7/14/2022 22:48,0,8,<nlp><word-embeddings><word2vec><text-classification>,0,
112668,1,7/14/2022 22:53,0,235,<orange>,1,
112669,1,7/14/2022 23:38,0,161,<python><machine-learning-model><aws><sagemaker>,0,
112673,1,7/15/2022 4:32,1,25,<deep-learning><autoencoder>,0,
112674,1,7/15/2022 5:37,0,33,<deep-learning><nlp>,0,
112675,1,7/15/2022 6:25,0,24,<python><scikit-learn>,0,
112681,1,7/15/2022 10:15,0,52,<machine-learning><regression><data><outlier><imbalance>,1,
112683,1,7/15/2022 12:48,0,87,<deep-learning><nlp><statistics><probability><transfer-learning>,0,
112684,1,7/15/2022 13:01,0,72,<python><deep-learning><nlp><named-entity-recognition><spacy>,1,
112686,1,7/15/2022 13:27,0,728,<python><pandas><dataframe><csv>,1,
112688,1,7/15/2022 14:36,0,8,<machine-learning><classification><class-imbalance><metric>,0,
112689,1,7/15/2022 14:59,1,29,<python><keras><.net>,0,
112693,1,7/15/2022 17:28,0,18,<neural-network><gan><data-augmentation>,0,
112694,1,7/15/2022 18:40,0,12,<clustering><data-science-model><market-basket-analysis>,0,
112696,1,7/15/2022 20:30,0,12,<nlp><cnn><data-science-model><mathematics><linear-algebra>,0,
112697,1,7/15/2022 21:32,0,21,<machine-learning><python><dataset><distribution>,0,
112698,1,7/15/2022 23:09,0,12,<python><numpy>,0,
112699,1,7/15/2022 23:53,0,23,<python><optimization><scipy><evolutionary-algorithms>,0,
112700,1,7/15/2022 23:53,0,66,<convolutional-neural-network><pytorch>,0,
112701,1,7/16/2022 2:44,0,42,<machine-learning><python><classification><pca><dimensionality-reduction>,1,
112702,1,7/16/2022 3:06,1,66,<python><classifier>,2,
112703,1,7/16/2022 8:13,0,29,<machine-learning><python><dataset>,0,
112704,1,7/16/2022 8:59,0,59,<transformer><attention-mechanism>,1,
112709,1,7/16/2022 13:07,0,15,<deep-learning><gan><generative-models>,0,
112710,1,7/16/2022 13:35,0,5,<machine-learning><tensorflow>,0,
112713,1,7/16/2022 15:22,0,45,<classification><class-imbalance><evaluation><imbalanced-learn><imbalanced-data>,1,
112718,1,7/16/2022 22:27,0,15,<regression>,1,
112719,1,7/16/2022 22:41,0,3,<machine-learning><classification><predictive-modeling><supervised-learning>,0,
112720,1,7/16/2022 23:47,0,92,<machine-learning><python><classification><scikit-learn>,0,
112722,1,7/17/2022 1:48,0,64,<python><deep-learning><bert><text-classification><topic-model>,0,
112723,1,7/17/2022 2:27,0,30,<unsupervised-learning>,1,
112724,1,7/17/2022 5:08,0,118,<regression><linear-regression><outlier><mse>,1,0
112725,1,7/17/2022 5:22,0,7,<deep-learning>,0,
112726,1,7/17/2022 5:46,0,40,<visualization><computer-vision><pytorch><python-3.x><fastai>,0,
112728,1,7/17/2022 8:16,0,34,<neural-network><word2vec><transfer-learning>,0,
112731,1,7/17/2022 11:02,0,14,<deep-learning><convolutional-neural-network><transfer-learning><weight-initialization>,0,
112732,1,7/17/2022 11:03,1,14,<nlp>,0,
112733,1,7/17/2022 11:15,0,49,<machine-learning><reinforcement-learning><q-learning>,1,
112734,1,7/17/2022 13:21,1,48,<topic-model><lda><similar-documents>,1,
112736,1,7/17/2022 13:40,1,110,<python><reinforcement-learning><openai-gym>,0,
112737,1,7/17/2022 14:41,0,82,<pandas><data><data-cleaning><missing-data><descriptive-statistics>,1,
112739,1,7/17/2022 16:04,0,6,<neural-network><computer-vision><mlp>,0,
112740,1,7/17/2022 16:25,0,97,<time-series><lstm>,0,
112741,1,7/17/2022 16:34,0,43,<nlp><visualization><word-embeddings><pca><dimensionality-reduction>,0,
112742,1,7/17/2022 16:56,0,72,<machine-learning><python><neural-network><tensorflow><cnn>,1,
112744,1,7/17/2022 19:22,0,9,<classification><time-series><preprocessing>,0,
112746,1,7/17/2022 20:25,0,35,<deep-learning><nlp><pytorch><sequence-to-sequence>,0,
112747,1,7/18/2022 1:06,0,12,<mathematics><plotting><transformation>,1,
112748,1,7/18/2022 1:50,0,26,<machine-learning><simulation><numerical>,0,
112749,1,7/18/2022 2:20,0,17,<scikit-learn><pipelines>,0,
112752,1,7/18/2022 4:35,0,102,<machine-learning>,0,
112753,1,7/18/2022 4:51,0,8,<data-mining><prediction>,0,
112754,1,7/18/2022 8:42,0,19,<elastic-search>,1,
112755,1,7/18/2022 8:49,0,27,<classification><training><pytorch><accuracy><loss>,0,
112758,1,7/18/2022 11:23,1,57,<tensorflow><data-augmentation>,1,
112761,1,7/18/2022 13:12,0,116,<machine-learning><neural-network><machine-learning-model><nvidia>,0,
112764,1,7/18/2022 14:24,0,33,<python><tensorflow><loss>,0,
112765,1,7/18/2022 14:30,0,9,<image-recognition><beginner>,0,
112766,1,7/18/2022 14:38,1,19,<machine-learning><forecasting><multivariate-distribution>,0,
112769,1,7/18/2022 15:25,0,20,<deep-learning><keras><tensorflow><cnn><python-3.x>,0,
112770,1,7/18/2022 16:21,0,9,<machine-learning><transformer>,0,
112771,1,7/18/2022 17:18,0,18,<machine-learning><scikit-learn><gradient-boosting-decision-trees><confidence>,0,
112772,1,7/18/2022 17:46,1,31,<machine-learning><xgboost><bigdata><hyperparameter-tuning>,1,
112777,1,7/18/2022 21:25,1,220,<keras><tensorflow>,0,
112781,1,7/19/2022 1:05,0,11,<machine-learning><deep-learning><neural-network><hyperparameter-tuning>,0,
112784,1,7/19/2022 7:49,0,19,<python><pytorch><attention-mechanism>,0,
112785,1,7/19/2022 8:18,2,24,<machine-learning><python><deep-learning><nlp><computer-vision>,1,
112786,1,7/19/2022 8:56,0,39,<machine-learning><classification><svm><accuracy><naive-bayes-classifier>,1,
112788,1,7/19/2022 10:01,1,42,<machine-learning><python><classification><scikit-learn><f1score>,1,
112789,1,7/19/2022 10:42,0,17,<isolation-forest><pycaret>,1,
112791,1,7/19/2022 10:52,0,58,<nlp><scikit-learn><text-classification>,1,
112793,1,7/19/2022 12:39,0,14,<time-series><regression><prediction><forecasting><svr>,0,
112796,1,7/19/2022 13:40,0,13,<machine-learning><deep-learning><keras><tensorflow><computer-vision>,0,
112800,1,7/19/2022 14:30,0,14,<python><data-mining><data-cleaning><preprocessing><data-analysis>,0,
112802,1,7/19/2022 16:24,0,45,<machine-learning><classification><pca>,0,
112803,1,7/19/2022 16:33,0,7,<machine-learning><deep-learning><neural-network><hyperparameter-tuning>,0,
112804,1,7/19/2022 16:36,0,13,<machine-learning-model><data-science-model><multi-output><multitask-learning>,0,
112805,1,7/19/2022 17:19,0,155,<reinforcement-learning><openai-gym>,0,
112806,1,7/19/2022 17:43,0,385,<machine-learning><python><classification><nlp>,2,
112808,1,7/19/2022 18:04,0,25,<machine-learning><python><scikit-learn><anomaly-detection><isolation-forest>,0,
112809,1,7/19/2022 20:45,0,35,<machine-learning><time-series><predictive-modeling>,0,
112811,1,7/19/2022 21:39,0,10,<nlp><stanford-nlp>,0,
112812,1,7/19/2022 23:54,0,27,<machine-learning><matlab>,1,
112813,1,7/20/2022 0:14,0,15,<machine-learning><neural-network><least-squares-svm>,0,
112815,1,7/20/2022 0:22,0,22,<machine-learning><xgboost><variance><bias>,0,
112816,1,7/20/2022 1:53,0,25,<nlp><tokenization>,1,
112817,1,7/20/2022 5:42,0,54,<churn>,0,
112819,1,7/20/2022 8:23,1,27,<machine-learning><time-series><data><forecasting>,0,
112820,1,7/20/2022 8:37,-1,67,<pandas><dataframe><python-3.x>,1,
112821,1,7/20/2022 8:41,0,7,<regression><correlation><pca>,0,
112823,1,7/20/2022 8:57,1,87,<machine-learning><deep-learning><neural-network><data-science-model>,1,
112825,1,7/20/2022 11:08,0,11,<computer-vision><sensors>,0,
112826,1,7/20/2022 13:06,0,171,<machine-learning><nlp><bert><text-classification>,1,
112827,1,7/20/2022 13:37,0,41,<clustering><unsupervised-learning><k-means><graphs><spectral-clustering>,0,
112828,1,7/20/2022 13:40,2,1791,<machine-learning><python><scikit-learn><convolutional-neural-network><pytorch>,1,
112829,1,7/20/2022 14:40,0,21,<neural-network><feature-selection><mlp>,1,
112833,1,7/20/2022 15:20,1,231,<loss-function><sequence><language-model><openai-gpt><cross-entropy>,1,
112834,1,7/20/2022 15:36,0,23,<data-science-model><correlation><non-parametric>,0,
112835,1,7/20/2022 16:25,0,12,<feature-selection><feature-engineering><data-science-model><feature-construction>,0,
112836,1,7/20/2022 17:39,0,14,<neural-network><autoencoder><data-analysis>,0,
112840,1,7/21/2022 2:21,0,261,<neural-network><transformer><encoder><pooling>,1,
112841,1,7/21/2022 6:45,0,30,<machine-learning><machine-learning-model><gradient-descent><normalization>,1,
112842,1,7/21/2022 6:48,0,58,<time-series><clustering>,0,
112844,1,7/21/2022 7:24,0,127,<python><deep-learning><tensorflow><training>,0,
112845,1,7/21/2022 7:32,0,35,<machine-learning><statistics><machine-learning-model><data-science-model>,2,
112847,1,7/21/2022 7:38,1,72,<pandas><sql>,1,
112849,1,7/21/2022 8:43,0,62,<machine-learning><regression><categorical-data><one-hot-encoding><categorical-encoding>,0,
112850,1,7/21/2022 8:50,0,671,<python><pandas><data-wrangling>,1,
112855,1,7/21/2022 12:56,0,7,<machine-learning><software-development><mlops>,0,
112857,1,7/21/2022 13:47,1,32,<deep-learning><convolutional-neural-network><pytorch><finetuning>,1,
112863,1,7/21/2022 17:19,0,277,<neural-network><numpy>,0,
112872,1,7/22/2022 0:08,1,24,<deep-learning><reinforcement-learning><mathematics><theory><gradient>,1,
112877,1,7/22/2022 12:38,0,22,<deep-learning><nlp><tokenization>,1,
112878,1,7/22/2022 12:53,0,50,<machine-learning><recommender-system><evaluation><graph-neural-network>,0,
112885,1,7/22/2022 16:52,0,14,<statistics><data><multivariate-distribution>,1,
112886,1,7/22/2022 19:13,1,213,<machine-learning><scikit-learn><data><encoding>,1,
112887,1,7/22/2022 19:50,0,18,<deep-learning><tensorflow><lstm>,0,
112888,1,7/22/2022 22:18,0,29,<machine-learning><reinforcement-learning>,0,
112889,1,7/23/2022 4:00,1,75,<information-retrieval><ranking>,2,
112890,1,7/23/2022 7:09,0,18,<machine-learning><regression><computer-vision><heatmap>,0,
112891,1,7/23/2022 7:30,0,86,<deep-learning><nlp><transformer><tokenization>,1,
112895,1,7/23/2022 10:38,1,55,<time-series><lstm><rnn><multiclass-classification><forecasting>,1,
112898,1,7/23/2022 12:27,0,40,<classification><smote><pipelines>,0,
112899,1,7/23/2022 12:48,0,44,<python><decision-trees><binary-classification>,1,
112900,1,7/23/2022 12:58,0,26,<nlp><clustering><predictive-modeling><prediction>,1,
112908,1,7/24/2022 8:10,0,24,<data><linear-regression><preprocessing><correlation>,1,
112909,1,7/24/2022 8:39,0,56,<regression><linear-regression><reinforcement-learning><optimization><dynamic-programming>,0,
112911,1,7/24/2022 9:39,1,41,<machine-learning><linear-regression><reinforcement-learning><optimization><bayesian>,0,
112913,1,7/24/2022 14:31,1,231,<python><keras><time-series>,1,
112916,1,7/24/2022 22:29,1,23,<random-forest>,1,
112918,1,7/25/2022 1:50,1,1267,<pytorch>,1,
112919,1,7/25/2022 6:06,1,32,<deep-learning><gan>,0,
112924,1,7/25/2022 10:01,1,37,<optimization>,2,
112929,1,7/25/2022 12:16,1,138,<catboost><target-encoding>,1,
112934,1,7/25/2022 14:41,2,100,<machine-learning><predictive-modeling><methodology>,2,
112936,1,7/25/2022 14:47,0,38,<python><time-series><clustering><training>,0,
112941,1,7/25/2022 17:10,0,25,<machine-learning><deep-learning><time-series>,1,
112942,1,7/25/2022 18:38,0,59,<convolutional-neural-network><similarity><siamese-networks>,0,
112944,1,7/25/2022 19:19,0,27,<logistic-regression><loss-function><optimization><kernel>,0,
112948,1,7/26/2022 4:16,0,34,<python><neural-network><classification><scikit-learn><time-series>,0,
112950,1,7/26/2022 8:36,1,35,<evaluation><model-evaluations>,1,
112951,1,7/26/2022 9:44,0,12,<model-evaluations><mlflow>,0,
112952,1,7/26/2022 9:53,0,206,<nlp><dataset><text-classification><topic-model><automatic-summarization>,1,
112953,1,7/26/2022 10:07,0,16,<scikit-learn><random-forest><f1score><probability-calibration>,0,
112956,1,7/26/2022 11:08,0,49,<data-science-model><logarithmic>,2,
112957,1,7/26/2022 11:49,3,192,<machine-learning><predictive-modeling><statistics><statsmodels>,5,
112958,1,7/26/2022 12:05,0,63,<lstm>,1,
112959,1,7/26/2022 13:11,0,27,<machine-learning><neural-network><lstm>,1,
112961,1,7/26/2022 14:19,0,24,<pytorch><cosine-distance><loss>,0,
112965,1,7/26/2022 15:18,0,22,<time-series>,0,
112969,1,7/26/2022 15:54,1,30,<nlp>,1,
112972,1,7/26/2022 16:13,0,6,<policy-gradients>,0,
112973,1,7/26/2022 17:11,0,28,<keras><tensorflow>,2,
112977,1,7/26/2022 18:05,1,24,<neural-network><keras><autoencoder>,0,
112978,1,7/26/2022 19:06,1,18,<neural-network><regression><mathematics>,0,
112980,1,7/26/2022 20:14,0,23,<machine-learning><classification><categorical-data><binary-classification>,1,
112981,1,7/26/2022 22:14,1,20,<nlp><recommender-system><labels><methodology>,0,
112982,1,7/27/2022 1:18,-1,25,<statistics><data>,1,
112983,1,7/27/2022 1:39,1,38,<deep-learning><machine-learning-model><convolutional-neural-network><data-science-model><graph-neural-network>,0,
112984,1,7/27/2022 4:55,0,20,<predictive-modeling><statistics><linear-regression><r-squared>,1,
112988,1,7/27/2022 7:29,1,36,<deep-learning><nlp><text-processing>,3,
112990,1,7/27/2022 7:37,0,79,<logistic-regression>,0,
112992,1,7/27/2022 9:14,0,12,<time-series><forecasting><ensemble-modeling>,0,
112994,1,7/27/2022 9:23,0,20,<deep-learning><neural-network>,0,
112995,1,7/27/2022 9:36,0,23,<pandas><csv>,1,
112998,1,7/27/2022 10:49,0,83,<python><bert><topic-model>,0,
113000,1,7/27/2022 11:59,0,16,<deep-learning>,0,
113003,1,7/27/2022 14:26,0,122,<dataframe><pyspark>,0,
113004,1,7/27/2022 14:56,0,274,<python><deep-learning><keras><tensorflow><shap>,0,
113006,1,7/27/2022 15:52,1,84,<machine-learning><time-series><statistics><forecasting><time>,0,
113009,1,7/27/2022 16:31,0,23,<python><time-series><data-cleaning><feature-extraction><numpy>,0,
113010,1,7/27/2022 17:53,0,7,<cross-validation><word2vec><hyperparameter-tuning><model-selection><generative-models>,0,
113013,1,7/27/2022 19:24,0,23,<python><time-series><data><forecasting>,0,
113015,1,7/27/2022 20:13,0,8,<data><data-cleaning>,0,
113017,1,7/27/2022 21:17,0,77,<python><scikit-learn>,0,
113018,1,7/27/2022 23:16,0,26,<classification><machine-learning-model><logistic-regression><orange>,0,
113020,1,7/28/2022 3:45,0,37,<machine-learning><deep-learning><multi-output>,1,
113022,1,7/28/2022 6:45,0,45,<machine-learning><linear-regression><decision-trees><xgboost>,2,
113024,1,7/28/2022 8:52,0,21,<hyperparameter-tuning>,1,
113026,1,7/28/2022 9:29,0,24,<machine-learning><nlp><clustering><word-embeddings>,1,
113030,1,7/28/2022 10:13,1,14,<data>,0,
113031,1,7/28/2022 11:07,0,14,<csv>,0,
113032,1,7/28/2022 11:31,0,19,<data-science-model><overfitting><binary-classification><gradient-boosting-decision-trees><catboost>,0,
113033,1,7/28/2022 11:35,0,63,<python><recommender-system><similarity>,1,
113035,1,7/28/2022 11:51,0,30,<machine-learning><python><nlp><transformer>,0,
113037,1,7/28/2022 12:46,0,12,<machine-learning><regularization>,0,
113038,1,7/28/2022 12:50,1,11,<machine-learning><nlp>,0,
113040,1,7/28/2022 13:05,0,42,<time-series><forecasting><density-estimation><cross-entropy><permutation-test>,1,
113041,1,7/28/2022 13:10,1,16,<visualization><seaborn><interpretation>,1,
113042,1,7/28/2022 13:35,0,18,<machine-learning><keras><tensorflow><training><linux>,0,
113044,1,7/28/2022 14:05,0,427,<machine-learning><pandas><data-analysis>,1,
113045,1,7/28/2022 14:09,0,24,<deep-learning><neural-network><pytorch><optimization><gradient-descent>,0,
113046,1,7/28/2022 14:20,0,45,<training><yolo><retraining>,0,
113047,1,7/28/2022 14:25,1,33,<machine-learning>,1,0
113051,1,7/28/2022 15:57,1,24,<pca>,1,
113053,1,7/28/2022 17:20,0,244,<machine-learning><deep-learning><pytorch>,0,
113057,1,7/28/2022 21:09,0,178,<cnn><pytorch>,0,
113058,1,7/28/2022 21:58,0,106,<cnn><pytorch>,0,
113060,1,7/29/2022 2:03,1,46,<pytorch>,1,
113061,1,7/29/2022 3:05,0,55,<time-series><prediction><anomaly-detection><forecasting><outlier>,2,
113063,1,7/29/2022 4:08,1,32,<machine-learning><scikit-learn><training><preprocessing>,1,
113066,1,7/29/2022 7:08,0,24,<word-embeddings><word2vec><doc2vec>,0,
113069,1,7/29/2022 9:41,0,46,<annotation>,1,
113070,1,7/29/2022 9:44,0,38,<machine-learning><nlp><lstm><bert><transformer>,1,
113071,1,7/29/2022 9:50,1,21,<machine-learning><deep-learning><neural-network><data-science-model>,0,
113072,1,7/29/2022 9:52,0,35,<machine-learning><regression><loss-function><gradient-descent>,1,
113073,1,7/29/2022 10:03,0,124,<gradient-descent><mini-batch-gradient-descent><sgd>,1,
113076,1,7/29/2022 10:44,0,20,<time-series><markov-hidden-model><simulation><dynamic-time-warping>,0,
113077,1,7/29/2022 10:48,1,105,<python><geospatial><interpolation>,2,
113078,1,7/29/2022 11:13,0,11,<python><deep-learning><nlp><transformer>,0,
113080,1,7/29/2022 12:54,0,251,<python><deep-learning><lstm>,1,
113081,1,7/29/2022 13:03,0,19,<deep-learning><reinforcement-learning><pytorch><dqn>,0,
113086,1,7/29/2022 14:09,3,359,<python><classification><gradient-boosting-decision-trees>,3,0
113091,1,7/29/2022 17:03,2,181,<machine-learning><deep-learning><nlp><lstm><bert>,2,
113092,1,7/29/2022 17:05,0,12,<sql><powerbi>,0,
113097,1,7/29/2022 22:20,0,18,<yolo>,0,
113101,1,7/30/2022 2:03,0,7,<sas>,0,
113102,1,7/30/2022 5:47,0,84,<machine-learning><tensorflow>,1,
113106,1,7/30/2022 9:05,0,22,<python>,1,
113111,1,7/30/2022 14:12,0,120,<deep-learning><nlp><tokenization>,0,
113112,1,7/30/2022 14:55,0,6,<classification><clustering><linear-regression>,0,
113118,1,7/30/2022 21:50,0,39,<python><naive-bayes-algorithim>,1,
113119,1,7/30/2022 22:30,2,37,<machine-learning><normalization><feature-scaling><distance>,1,
113120,1,7/31/2022 5:16,0,44,<machine-learning><regression><svm><forecasting>,0,
113121,1,7/31/2022 7:19,0,212,<deep-learning><accuracy><overfitting>,1,
113126,1,7/31/2022 15:15,2,136,<machine-learning><scikit-learn>,1,
113127,1,7/31/2022 15:19,0,34,<text-classification>,0,
113129,1,7/31/2022 16:15,1,54,<time-series><linear-regression>,0,
113130,1,7/31/2022 16:48,0,21,<python><feature-engineering><feature-extraction><encoding>,0,
113131,1,7/31/2022 16:51,0,18,<linear-regression>,0,
113132,1,7/31/2022 19:20,0,14,<machine-learning><deep-learning><cnn><object-detection>,0,
113133,1,7/31/2022 21:49,0,10,<regression>,0,
113134,1,7/31/2022 22:41,1,38,<deep-learning><overfitting><image-segmentation>,2,
113135,1,8/1/2022 0:59,0,20,<time-series><xgboost><forecasting><boosting><lightgbm>,0,
113136,1,8/1/2022 5:54,0,38,<classification><data-stream-mining>,1,
113138,1,8/1/2022 7:40,1,64,<neural-network><nlp><word-embeddings>,2,
113139,1,8/1/2022 7:57,0,36,<python><classification><random-forest>,1,
113145,1,8/1/2022 14:31,0,34,<tensorflow><object-detection>,1,
113146,1,8/1/2022 14:35,0,168,<fastai>,1,
113147,1,8/1/2022 14:43,2,515,<machine-learning><deep-learning><nlp><text-mining><text>,2,
113148,1,8/1/2022 14:45,0,42,<tensorflow><object-detection>,0,
113152,1,8/1/2022 15:51,0,83,<deep-learning><methodology><fastai>,0,
113155,1,8/1/2022 17:25,0,38,<data-science-model><forecasting><hyperparameter-tuning><boosting><lightgbm>,0,
113156,1,8/1/2022 17:34,1,57,<machine-learning><deep-learning><loss-function><image-segmentation><data-augmentation>,1,
113161,1,8/1/2022 19:51,0,14,<data><open-source>,0,
113164,1,8/1/2022 21:00,0,15,<attention-mechanism>,0,
113165,1,8/1/2022 21:46,0,49,<machine-learning><model-selection>,4,
113169,1,8/2/2022 1:57,0,22,<machine-learning><nlp><text-mining><ai><information-extraction>,0,
